,time,duration,value,confidence,start_time,end_time,chord,length,id,id_cat
138,24.48979591836735,2.448979591836732,F#:min,,391836.7346938776,431020.4081632653,212,626861,00_Funk3-98-A_comp,11
139,26.93877551020408,2.4489795918367356,C#:min,,431020.4081632653,470204.0816326531,37,626861,00_Funk3-98-A_comp,11
140,29.387755102040817,2.4489795918367356,D:maj,,470204.0816326531,509387.7551020408,71,626861,00_Funk3-98-A_comp,11
141,31.836734693877553,2.448979591836732,A:maj,,509387.7551020408,548571.4285714285,316,626861,00_Funk3-98-A_comp,11
142,34.285714285714285,2.448979591836739,D:maj,,548571.4285714285,587755.1020408163,71,626861,00_Funk3-98-A_comp,11
143,36.734693877551024,2.4441061224488863,E:maj,,587755.1020408163,626860.7999999985,141,626861,00_Funk3-98-A_comp,11
144,0.0,7.384615384615385,D:maj,,0.0,118153.84615384616,71,354356,00_Jazz1-130-D_comp,12
145,7.384615384615385,3.692307692307691,G:maj,,118153.84615384616,177230.76923076922,246,354356,00_Jazz1-130-D_comp,12
146,11.076923076923077,3.6923076923076934,D:maj,,177230.76923076922,236307.6923076923,71,354356,00_Jazz1-130-D_comp,12
147,14.76923076923077,1.8461538461538467,A:maj,,236307.6923076923,265846.1538461539,316,354356,00_Jazz1-130-D_comp,12
148,16.615384615384617,1.8461538461538467,G:maj,,265846.1538461539,295384.61538461543,246,354356,00_Jazz1-130-D_comp,12
149,18.461538461538463,3.6856615384615345,D:maj,,295384.61538461543,354355.19999999995,71,354356,00_Jazz1-130-D_comp,12
150,0.0,4.8,B:maj,,0.0,76800.0,386,230400,00_Jazz1-200-B_comp,13
151,4.8,2.3999999999999995,E:maj,,76800.0,115200.0,141,230400,00_Jazz1-200-B_comp,13
152,7.199999999999999,2.4000000000000004,B:maj,,115200.0,153600.0,386,230400,00_Jazz1-200-B_comp,13
153,9.6,1.1999999999999993,F#:maj,,153600.0,172799.99999999997,211,230400,00_Jazz1-200-B_comp,13
154,10.8,1.200000000000001,E:maj,,172799.99999999997,192000.0,141,230400,00_Jazz1-200-B_comp,13
155,12.0,2.3999999999999773,B:maj,,192000.0,230399.99999999965,386,230400,00_Jazz1-200-B_comp,13
170,0.0,1.2834224598930482,B:min,,0.0,20534.75935828877,387,328512,00_Jazz2-187-F#_comp,15
171,1.2834224598930482,1.2834224598930482,E:7,,20534.75935828877,41069.51871657754,146,328512,00_Jazz2-187-F#_comp,15
172,2.5668449197860963,1.2834224598930484,A:maj,,41069.51871657754,61604.27807486631,316,328512,00_Jazz2-187-F#_comp,15
173,3.8502673796791447,1.283422459893048,D:maj,,61604.27807486631,82139.03743315508,71,328512,00_Jazz2-187-F#_comp,15
174,5.133689839572193,1.283422459893048,G#:hdim7,,82139.03743315508,102673.79679144383,290,328512,00_Jazz2-187-F#_comp,15
175,6.4171122994652405,1.2834224598930488,C#:7,,102673.79679144383,123208.55614973264,41,328512,00_Jazz2-187-F#_comp,15
176,7.700534759358289,2.566844919786096,F#:min,,123208.55614973264,164278.07486631017,212,328512,00_Jazz2-187-F#_comp,15
177,10.267379679144383,1.283422459893048,B:min,,164278.07486631017,184812.83422459892,387,328512,00_Jazz2-187-F#_comp,15
178,11.550802139037431,1.283422459893048,E:7,,184812.83422459892,205347.5935828877,146,328512,00_Jazz2-187-F#_comp,15
179,12.83422459893048,1.283422459893048,A:maj,,205347.5935828877,225882.35294117648,316,328512,00_Jazz2-187-F#_comp,15
180,14.117647058823527,1.2834224598930497,D:maj,,225882.35294117648,246417.11229946525,71,328512,00_Jazz2-187-F#_comp,15
181,15.40106951871658,1.2834224598930462,G#:hdim7,,246417.11229946525,266951.871657754,290,328512,00_Jazz2-187-F#_comp,15
182,16.684491978609625,1.2834224598930497,C#:7,,266951.871657754,287486.6310160428,41,328512,00_Jazz2-187-F#_comp,15
183,17.967914438502675,2.564085561497365,F#:min,,287486.6310160428,328512.00000000064,212,328512,00_Jazz2-187-F#_comp,15
184,0.0,1.7518248175182485,D#:maj,,0.0,28029.19708029197,106,448372,00_Jazz3-137-Eb_comp,16
185,1.7518248175182485,1.7518248175182485,A#:maj,,28029.19708029197,56058.39416058394,351,448372,00_Jazz3-137-Eb_comp,16
186,3.5036496350364965,1.7518248175182487,C:min,,56058.39416058394,84087.59124087592,2,448372,00_Jazz3-137-Eb_comp,16
187,5.255474452554745,1.7518248175182478,G:min,,84087.59124087592,112116.78832116789,247,448372,00_Jazz3-137-Eb_comp,16
188,7.007299270072993,1.7518248175182478,G#:maj,,112116.78832116789,140145.98540145985,281,448372,00_Jazz3-137-Eb_comp,16
189,8.75912408759124,1.7518248175182496,D#:maj,,140145.98540145985,168175.18248175184,106,448372,00_Jazz3-137-Eb_comp,16
190,10.51094890510949,1.7518248175182478,G#:maj,,168175.18248175184,196204.37956204385,281,448372,00_Jazz3-137-Eb_comp,16
191,12.262773722627738,1.7518248175182478,A#:maj,,196204.37956204385,224233.57664233577,351,448372,00_Jazz3-137-Eb_comp,16
192,14.014598540145986,1.7518248175182478,D#:maj,,224233.57664233577,252262.77372262775,106,448372,00_Jazz3-137-Eb_comp,16
193,15.766423357664234,1.7518248175182478,A#:maj,,252262.77372262775,280291.9708029197,351,448372,00_Jazz3-137-Eb_comp,16
194,17.51824817518248,1.7518248175182478,C:min,,280291.9708029197,308321.1678832117,2,448372,00_Jazz3-137-Eb_comp,16
195,19.27007299270073,1.7518248175182514,G:min,,308321.1678832117,336350.36496350367,247,448372,00_Jazz3-137-Eb_comp,16
196,21.02189781021898,1.7518248175182478,G#:maj,,336350.36496350367,364379.56204379565,281,448372,00_Jazz3-137-Eb_comp,16
197,22.77372262773723,1.7518248175182478,D#:maj,,364379.56204379565,392408.7591240877,106,448372,00_Jazz3-137-Eb_comp,16
198,24.525547445255476,1.7518248175182478,G#:maj,,392408.7591240877,420437.9562043795,281,448372,00_Jazz3-137-Eb_comp,16
199,26.277372262773724,1.74582773722625,A#:maj,,420437.9562043795,448371.1999999996,351,448372,00_Jazz3-137-Eb_comp,16
200,0.0,1.6,C:maj,,0.0,25600.0,1,409600,00_Jazz3-150-C_comp,17
201,1.6,1.6,G:maj,,25600.0,51200.0,246,409600,00_Jazz3-150-C_comp,17
202,3.2,1.6000000000000003,A:min,,51200.0,76800.00000000001,317,409600,00_Jazz3-150-C_comp,17
203,4.800000000000001,1.5999999999999996,E:min,,76800.00000000001,102400.0,142,409600,00_Jazz3-150-C_comp,17
204,6.4,1.5999999999999996,F:maj,,102400.0,128000.0,176,409600,00_Jazz3-150-C_comp,17
205,8.0,1.6000000000000014,C:maj,,128000.0,153600.00000000003,1,409600,00_Jazz3-150-C_comp,17
206,9.6,1.5999999999999996,F:maj,,153600.00000000003,179200.00000000003,176,409600,00_Jazz3-150-C_comp,17
207,11.2,1.5999999999999996,G:maj,,179200.00000000003,204800.0,246,409600,00_Jazz3-150-C_comp,17
208,12.8,1.5999999999999996,C:maj,,204800.0,230400.0,1,409600,00_Jazz3-150-C_comp,17
209,14.4,1.5999999999999996,G:maj,,230400.0,256000.0,246,409600,00_Jazz3-150-C_comp,17
210,16.0,1.6000000000000014,A:min,,256000.0,281600.0,317,409600,00_Jazz3-150-C_comp,17
211,17.6,1.6000000000000014,E:min,,281600.0,307200.00000000006,142,409600,00_Jazz3-150-C_comp,17
212,19.200000000000003,1.599999999999998,F:maj,,307200.00000000006,332800.0,176,409600,00_Jazz3-150-C_comp,17
213,20.8,1.6000000000000014,C:maj,,332800.0,358400.00000000006,1,409600,00_Jazz3-150-C_comp,17
214,22.4,1.599999999999998,F:maj,,358400.00000000006,384000.0,176,409600,00_Jazz3-150-C_comp,17
215,24.0,1.6000000000000227,G:maj,,384000.0,409600.0000000003,246,409600,00_Jazz3-150-C_comp,17
216,0.0,7.384615384615385,A:maj,,0.0,118153.84615384616,316,354356,00_Rock1-130-A_comp,18
217,7.384615384615385,3.692307692307691,D:maj,,118153.84615384616,177230.76923076922,71,354356,00_Rock1-130-A_comp,18
218,11.076923076923077,3.6923076923076934,A:maj,,177230.76923076922,236307.6923076923,316,354356,00_Rock1-130-A_comp,18
219,14.76923076923077,1.8461538461538467,E:maj,,236307.6923076923,265846.1538461539,141,354356,00_Rock1-130-A_comp,18
220,16.615384615384617,1.8461538461538467,D:maj,,265846.1538461539,295384.61538461543,71,354356,00_Rock1-130-A_comp,18
221,18.461538461538463,3.685661538461538,A:maj,,295384.61538461543,354355.2,316,354356,00_Rock1-130-A_comp,18
222,0.0,10.666666666666666,C#:maj,,0.0,170666.66666666666,36,512000,00_Rock1-90-C#_comp,19
223,10.666666666666666,5.333333333333334,F#:maj,,170666.66666666666,256000.0,211,512000,00_Rock1-90-C#_comp,19
224,16.0,5.333333333333332,C#:maj,,256000.0,341333.3333333333,36,512000,00_Rock1-90-C#_comp,19
225,21.333333333333332,2.666666666666668,G#:maj,,341333.3333333333,384000.0,281,512000,00_Rock1-90-C#_comp,19
226,24.0,2.6666666666666643,F#:maj,,384000.0,426666.6666666666,211,512000,00_Rock1-90-C#_comp,19
227,26.666666666666664,5.333333333333329,C#:maj,,426666.6666666666,511999.9999999999,36,512000,00_Rock1-90-C#_comp,19
228,0.0,1.6901408450704225,G:min,,0.0,27042.25352112676,247,432666,00_Rock2-142-D_comp,20
229,1.6901408450704225,1.6901408450704225,C:7,,27042.25352112676,54084.50704225352,6,432666,00_Rock2-142-D_comp,20
230,3.380281690140845,1.690140845070423,F:maj,,54084.50704225352,81126.76056338029,176,432666,00_Rock2-142-D_comp,20
231,5.070422535211268,1.690140845070422,A#:maj,,81126.76056338029,108169.01408450704,351,432666,00_Rock2-142-D_comp,20
232,6.76056338028169,1.690140845070422,E:hdim7,,108169.01408450704,135211.2676056338,150,432666,00_Rock2-142-D_comp,20
233,8.450704225352112,1.6901408450704238,A:7,,135211.2676056338,162253.52112676058,321,432666,00_Rock2-142-D_comp,20
234,10.140845070422536,3.380281690140844,D:min,,162253.52112676058,216338.02816901408,72,432666,00_Rock2-142-D_comp,20
235,13.52112676056338,1.690140845070422,G:min,,216338.02816901408,243380.28169014084,247,432666,00_Rock2-142-D_comp,20
236,15.211267605633802,1.690140845070422,C:7,,243380.28169014084,270422.5352112676,6,432666,00_Rock2-142-D_comp,20
237,16.901408450704224,1.6901408450704238,F:maj,,270422.5352112676,297464.78873239434,176,432666,00_Rock2-142-D_comp,20
238,18.591549295774648,1.6901408450704238,A#:maj,,297464.78873239434,324507.04225352115,351,432666,00_Rock2-142-D_comp,20
239,20.281690140845072,1.6901408450704205,E:hdim7,,324507.04225352115,351549.29577464785,150,432666,00_Rock2-142-D_comp,20
240,21.971830985915492,1.6901408450704238,A:7,,351549.29577464785,378591.54929577466,321,432666,00_Rock2-142-D_comp,20
241,23.661971830985916,3.3796281690140866,D:min,,378591.54929577466,432665.6,72,432666,00_Rock2-142-D_comp,20
256,0.0,2.051282051282051,A#:maj,,0.0,32820.51282051282,351,525063,00_Rock3-117-Bb_comp,22
257,2.051282051282051,2.051282051282051,F:maj,,32820.51282051282,65641.02564102564,176,525063,00_Rock3-117-Bb_comp,22
258,4.102564102564102,2.051282051282051,G:min,,65641.02564102564,98461.53846153844,247,525063,00_Rock3-117-Bb_comp,22
259,6.153846153846153,2.051282051282051,D:min,,98461.53846153844,131282.05128205128,72,525063,00_Rock3-117-Bb_comp,22
260,8.205128205128204,2.051282051282051,D#:maj,,131282.05128205128,164102.5641025641,106,525063,00_Rock3-117-Bb_comp,22
261,10.256410256410255,2.051282051282051,A#:maj,,164102.5641025641,196923.0769230769,351,525063,00_Rock3-117-Bb_comp,22
262,12.307692307692308,2.051282051282051,D#:maj,,196923.0769230769,229743.58974358972,106,525063,00_Rock3-117-Bb_comp,22
263,14.358974358974358,2.051282051282051,F:maj,,229743.58974358972,262564.10256410256,176,525063,00_Rock3-117-Bb_comp,22
264,16.41025641025641,2.051282051282051,A#:maj,,262564.10256410256,295384.6153846154,351,525063,00_Rock3-117-Bb_comp,22
265,18.46153846153846,2.051282051282051,F:maj,,295384.6153846154,328205.1282051282,176,525063,00_Rock3-117-Bb_comp,22
266,20.51282051282051,2.051282051282051,G:min,,328205.1282051282,361025.641025641,247,525063,00_Rock3-117-Bb_comp,22
267,22.56410256410256,2.051282051282051,D:min,,361025.641025641,393846.1538461538,72,525063,00_Rock3-117-Bb_comp,22
268,24.615384615384613,2.051282051282051,D#:maj,,393846.1538461538,426666.6666666666,106,525063,00_Rock3-117-Bb_comp,22
269,26.666666666666664,2.051282051282051,A#:maj,,426666.6666666666,459487.17948717944,351,525063,00_Rock3-117-Bb_comp,22
270,28.717948717948715,2.051282051282051,D#:maj,,459487.17948717944,492307.69230769225,106,525063,00_Rock3-117-Bb_comp,22
271,30.769230769230766,2.0471692307692493,F:maj,,492307.69230769225,525062.4000000003,176,525063,00_Rock3-117-Bb_comp,22
272,0.0,1.6216216216216215,C:maj,,0.0,25945.945945945947,1,415053,00_Rock3-148-C_comp,23
273,1.6216216216216215,1.6216216216216215,G:maj,,25945.945945945947,51891.89189189189,246,415053,00_Rock3-148-C_comp,23
274,3.243243243243243,1.6216216216216215,A:min,,51891.89189189189,77837.83783783784,317,415053,00_Rock3-148-C_comp,23
275,4.864864864864865,1.621621621621622,E:min,,77837.83783783784,103783.7837837838,142,415053,00_Rock3-148-C_comp,23
276,6.486486486486487,1.621621621621622,F:maj,,103783.7837837838,129729.72972972972,176,415053,00_Rock3-148-C_comp,23
277,8.108108108108109,1.621621621621621,C:maj,,129729.72972972972,155675.67567567568,1,415053,00_Rock3-148-C_comp,23
278,9.72972972972973,1.6216216216216228,F:maj,,155675.67567567568,181621.62162162169,176,415053,00_Rock3-148-C_comp,23
279,11.351351351351353,1.621621621621621,G:maj,,181621.62162162169,207567.56756756757,246,415053,00_Rock3-148-C_comp,23
280,12.972972972972974,1.621621621621621,C:maj,,207567.56756756757,233513.51351351352,1,415053,00_Rock3-148-C_comp,23
281,14.594594594594597,1.6216216216216228,G:maj,,233513.51351351352,259459.45945945947,246,415053,00_Rock3-148-C_comp,23
282,16.216216216216218,1.621621621621621,A:min,,259459.45945945947,285405.40540540544,317,415053,00_Rock3-148-C_comp,23
283,17.83783783783784,1.621621621621621,E:min,,285405.40540540544,311351.35135135136,142,415053,00_Rock3-148-C_comp,23
284,19.45945945945946,1.621621621621621,F:maj,,311351.35135135136,337297.2972972973,176,415053,00_Rock3-148-C_comp,23
285,21.08108108108108,1.6216216216216246,C:maj,,337297.2972972973,363243.2432432433,1,415053,00_Rock3-148-C_comp,23
286,22.702702702702705,1.621621621621621,F:maj,,363243.2432432433,389189.1891891892,176,415053,00_Rock3-148-C_comp,23
287,24.324324324324326,1.6164756756756695,G:maj,,389189.1891891892,415052.79999999993,246,415053,00_Rock3-148-C_comp,23
288,0.0,9.6,C#:maj,,0.0,153600.0,36,460800,00_SS1-100-C#_comp,24
289,9.6,4.799999999999999,F#:maj,,153600.0,230399.99999999997,211,460800,00_SS1-100-C#_comp,24
290,14.4,4.800000000000001,C#:maj,,230399.99999999997,307200.0,36,460800,00_SS1-100-C#_comp,24
291,19.2,2.3999999999999986,G#:maj,,307200.0,345599.99999999994,281,460800,00_SS1-100-C#_comp,24
292,21.6,2.400000000000002,F#:maj,,345599.99999999994,384000.0,211,460800,00_SS1-100-C#_comp,24
293,24.0,4.800000000000011,C#:maj,,384000.0,460800.0000000002,36,460800,00_SS1-100-C#_comp,24
